STUDENT_ID	CURRENT_SCHOOL	LAST_NAME	FIRST_NAME	MIDDLE_NAME	DATE_OF_BIRTH	GENDER_CODE	GRADE_LEVEL
1007017	2002	Clark	Watty	RAYMOND	10/01/1991	M	10
1006513	INACT	Carter	Lance	HERMINIO	01/08/1996	M	KF
702155	INACT	Surkont	Max	NOELLE P	09/24/1989	F	12
702156	INACT	Sunkel	Tom	A	08/10/1989	F	12
505173	INACT	Lindeman	Jim		02/11/1989	M	05
505264	2002	Magee	Wendell		08/08/1990	M	10
505265	2002	MacCormack	Frank	ALEXANDER	02/01/1990	M	11
1002050	INACT	Ortiz	Junior		02/22/1993	F	04
505829	2002	Otero	Reggie	MONIQUE	07/19/1990	M	10
1000340	2002	Gonzalez	Pedro		03/19/1991	M	10
1004369	INACT	Baez	Jose	ALEXANDER	10/20/1989	F	12
1006996	INACT	Clark	Jim		04/25/1995	M	05
1007798	4011	Cramer	Doc	J	06/23/1997	F	05
1001677	2002	McLeland	Wayne	LYNN	08/25/1992	M	09
1005121	INACT	Booles	Red	J	11/03/1989	F	06
1001906	INACT	Mutis	Jeff	SINGH	10/04/1990	M	03
1000605	INACT	Stigman	Dick		08/27/1991	M	01
1002147	2002	Perez	Marty	DOYLE	09/23/1993	M	09
1002148	INACT	Perez	Odalis	DAVID	06/10/1993	M	07
1002149	INACT	Perez	Santiago	COLIN NARRO	08/05/1993	F	07
1011095	INACT	Burke	John		02/05/1989	F	09
105425	INACT	Barnabe	Charlie	F	03/27/1989	M	12
1002228	2002	Popowski	Eddie	ANNE	09/18/1993	M	09
1002010	2002	O'Neill	Fred	JAHLEAH	11/19/1992	M	09
1009404	4011	Eckhardt	Ox	MICHAEL	12/24/1996	F	05
105812	INACT	Cammack	Eric	D	02/20/1991	F	01
105813	INACT	Campanis	Jim		12/13/1990	F	03
504832	INACT	Hansen	Roy	MARGARET FINL	01/19/1988	M	02
1011212	4012	Caballero	Putsy	NEYKOVA	06/22/1999	M	03
504406	INACT	Coakley	Andy	FELIX	04/09/1987	M	PG
1008169	4011	Darensbourg	Vic	R	03/19/1997	M	05
1010449	INACT	Bloomfield	Bud		05/07/1988	F	12
105920	2002	Churry	John	ALAINE	09/06/1990	F	11
105921	2002	Cicotte	Al		01/11/1990	M	11
105922	INACT	Cicotte	Eddie	MARQUICE	07/24/1990	M	11
105393	INACT	Baker	Phil	PETREQUIN	06/19/1989	M	11
504851	INACT	Hassey	Ron	SEMAJ	01/25/1987	M	PG
504852	INACT	Hatcher	Mickey	FRANCINE	06/11/1987	F	PG
1010105	INACT	Barry	Ed	D	10/20/1997	M	01
1009692	INACT	Adams	Ricky	EDNA	09/14/1998	F	03
105421	INACT	Bark	Brian	HELEN	12/06/1988	F	12
1009831	4007	Anson	Cap	FERR	10/02/1997	M	03
1008063	4011	Cusick	Tony		12/18/1996	M	05
1004176	INACT	Agbayani	Benny	RACHEL	03/20/1992	F	08
1009661	4014	Abbott	Jeff		05/08/1998	M	03
1010321	INACT	Bergeron	Peter	S	08/30/1994	M	06
1005251	3005	Bracken	Jack	L	02/07/1994	M	08
1010102	INACT	Barron	Red		12/28/1989	M	11
1013557	4014	Hearn	Bunny	ABIGAIL	07/30/1998	F	03
1005471	INACT	Flores	Gil		01/23/1982	M	11
1001300	INACT	Koski	Bill	DANIEL	04/20/1991	F	05
1001526	INACT	Mantilla	Felix	P	07/17/1992	F	KF
1005206	3005	Bowerman	Frank	MARGARET	05/14/1995	F	07
1008907	INACT	Dreesen	Bill	MARINA	01/19/1990	F	10
1002297	2002	Ramirez	Hector		02/21/1993	M	09
105936	INACT	Clark	Jermaine	BRANDICE	10/27/1988	M	11
702136	INACT	Sullivan	Harry	STAR	01/14/1988	M	02
1007808	INACT	Crane	Sam	MARIE	07/01/1997	F	04
1006100	4011	Butcher	Hank	INFINITY	07/08/1996	F	05
1001520	INACT	Mann	Johnny	G	03/02/1989	M	04
1000199	INACT	Faulkner	Jim	ANTONIO	07/11/1991	M	01
1000480	INACT	Hicks	Nat		07/02/1991	F	10
1000481	INACT	Foster	Kris		06/05/1991	M	01
1000482	INACT	Hildebrand	George		11/03/1989	F	01
1001445	INACT	Lucchesi	Frank	A	05/14/1991	M	10
1005629	INACT	Brown	Lloyd	CLIFTON	08/12/1992	M	07
1002817	2002	Sherlock	Monk	K	10/28/1989	F	11
1002217	INACT	Pofahl	Jimmy	DANIEL	03/25/1992	M	02
403574	INACT	Haslin	Mickey	CHRIS	02/10/1988	F	02
403576	INACT	Hassett	Buddy	WELLES	10/27/1987	F	02
1004381	INACT	Bailey	Fred		03/27/1987	M	PG
1010288	4011	Bengough	Benny	ALLEN	09/24/1996	M	05
1000737	INACT	Sweeney	Buck	AZEVEDO	11/11/1988	F	03
1002102	2002	Parsons	Dixie	QUINN	04/29/1993	M	09
1001509	2002	Mallicoat	Rob		07/31/1991	M	10
1000856	INACT	Beech	Matt	CESAR	07/18/1992	M	KP
1001077	2002	Clancy	Bud	JASON	04/22/1991	M	10
1008446	4011	Decatur	Art	ORTELI	05/13/1997	M	05
404193	2002	Leon	Izzy	LYNN	04/30/1991	M	10
1010406	INACT	Black	Joe		02/27/1989	F	12
1011077	4009	Buker	Harry		12/01/2000	F	01
1008002	4011	Culmer	Wil		02/17/1997	F	05
404061	INACT	Konetchy	Ed	RONDEISHA	04/26/1989	F	05
105074	INACT	Lansing	Mike		01/13/1987	F	03
1000530	INACT	Stanley	Joe	LYN	12/28/1987	M	12
1002026	2002	Oldis	Bob	MIA-MONEE	01/26/1993	F	09
1006787	3005	Charles	Chappy	P	11/04/1994	M	07
1004790	3004	Berry	Joe		02/23/1995	F	07
1003628	3004	Waslewski	Gary	N	07/28/1994	M	08
1010578	3004	Bouchee	Ed		09/19/1994	F	08
1005102	INACT	Bonnell	Barry	FELIPE	09/22/1987	M	PG
1000164	2002	Edgerton	Bill	MICHAEL	07/06/1989	M	12
1002009	INACT	O'Rourke	Queenie	ELIZABETH	01/28/1993	F	07
1009691	4012	Adams	Red		02/11/1998	F	03
1013548	4009	Helton	Todd	MARY	01/20/2001	F	01
1013549	4009	Hebner	Richie	CAROLINA	10/03/1999	M	02
1007297	INACT	Comer	Steve		09/15/1995	F	02
1005916	INACT	Burke	Jamie		01/17/1991	F	05
1013764	4014	Allison	Emilie	Maria	01/10/2001	F	03
1013765	INACT	Denehy	Mary Beth	Allison	05/22/1989	F	12
1008049	INACT	Curtis	Ervin	B.	08/17/1997	F	KP
1004209	INACT	Allen	Ham		05/10/1987	F	07
1013545	2002	Helms	Tommy	M	02/02/1993	F	09
105037	INACT	Lamb	Mike	HELEN	01/18/1987	F	03
1004866	INACT	Billiard	Harry		03/21/1995	F	01
403922	INACT	Jordan	Dutch		10/05/1988	F	05
1005861	INACT	Bulling	Bud	RENE	09/10/1988	M	10
1010591	3005	Bowie	Micah	M	10/25/1995	F	06
505026	INACT	Juelich	Red	CECILL	03/06/1989	M	12
403765	INACT	Hrbek	Kent		10/10/1987	F	PG
403767	INACT	Hubbard	Cal	C	10/09/1987	F	12
1008837	2002	Douglas	Larry		05/20/1989	M	12
1008838	INACT	Douglas	John	GIRALDO	02/02/1989	F	12
702115	INACT	Stringer	Lou	AARON	02/21/1988	M	04
504358	INACT	Carter	Larry	E	05/17/1987	M	PG
1003010	INACT	Smith	Wib	E	04/07/1988	F	06
1003012	INACT	Smith	Genesis		06/22/1988	M	06
1006709	INACT	Carr	Charlie	J.	10/05/1995	F	KF
1003541	3004	Walewander	Jim	L	11/11/1993	F	08
1010507	CHARTER	Bolen	Stew	B	11/25/1992	M	09
1001725	INACT	Metcalfe	Mike	E	12/02/1990	F	01
1008457	4011	Decker	George	ESMIRT	01/04/1996	M	05
1007019	3004	Clark	Willie	NEAL	12/01/1995	F	07
1012732	INACT	Fischer	Jeff		07/10/1988	M	10
1001229	INACT	Joyce	Bill	PATRICK	08/07/1987	F	03
1006901	3005	Christopher	Mike		09/22/1995	M	07
1003004	INACT	Smith	Roy	P	09/17/1989	F	03
1003027	INACT	Snopek	Chris	E	12/01/1992	M	KF
1009899	4009	Bailes	Scott		07/31/1998	M	03
1009819	4007	Anderson	Wingo		10/06/1997	M	03
1013432	4014	Haney	Chris		07/19/1999	F	03
1007859	4011	Criscola	Tony	JASON	03/20/1997	F	05
403413	INACT	Greason	Bill	NICOLE	03/03/1987	M	02
1001818	2002	Moore	Marcus	EVE	10/14/1991	F	10
1001821	INACT	Moore	Ray	LOUIS DENNIS	08/30/1987	F	06
505549	INACT	Miljus	Johnny	JOSEPH	10/18/1989	F	12
1011680	INACT	Connor	Roger		02/15/1997	M	02
1011684	INACT	Connors	Jerry		12/31/1998	M	01
1005797	INACT	Buckles	Jess	JOSE	12/03/1993	M	07
1002611	INACT	Schauer	Rube	NICOLE	09/11/1987	F	PG
1003319	INACT	Trechock	Frank	EDGARDO	07/25/1987	M	05
1010619	INACT	Bradford	Bill	JAQUEL	03/04/1987	F	12
1000981	INACT	Buhl	Bob		10/13/1991	M	02
403526	2002	Handiboe	Jim		02/03/1987	F	12
1002424	2002	Robinson	Yank	G.	07/29/1993	M	09
1002738	2002	Sepkowski	Ted	JANESSA	12/01/1992	F	09
1004430	INACT	Banks	Brian	K	08/13/1992	M	08
1003837	2002	Williams	Marsh	THOMAS	03/03/1990	F	11
1002218	INACT	Swisher	Steve		06/28/1987	M	07
1000419	INACT	Harper	Bill	T	03/17/1990	M	01
1006664	2002	Cavarretta	Phil		03/11/1993	M	09
1002565	2002	Steenstra	Kennie	MARIE	03/16/1993	F	09
1002066	2002	Owen	Marv		06/24/1993	M	09
1001459	INACT	Lydy	Scott	REED	11/09/1987	F	10
1008355	4011	DeMars	Billy		03/30/1997	F	05
1002908	2002	Smith	Eddie	DEMMARIE	12/24/1992	M	09
1006404	4011	Cardenas	Leo	ASAD	07/01/1996	F	05
105680	2002	Brittain	Gus		04/16/1990	M	11
105625	INACT	Boswell	Dave	C	02/13/1990	M	01
105122	INACT	Layne	Herman	JOHN	09/17/1987	M	06
1010547	4011	Borbon	Pedro	LAMAR	02/25/1997	F	05
504661	INACT	Figgemeier	Frank	F	02/18/1988	F	02
1002688	INACT	Schwind	Art	D	03/15/1989	M	12
1002602	2002	Schaive	Johnny	JORDAN	11/20/1990	F	11
1001185	3004	Jaeger	Joe		02/18/1994	M	08
1001187	3005	James	Jeff		09/14/1994	F	07
1000157	INACT	Earley	Tom		09/25/1990	M	KP
1003439	INACT	Vance	Cory	M	04/30/1994	F	KF
1003865	2002	Wilmet	Paul		05/02/1993	M	09
350959	INACT	Dockins	George		11/15/1982	M	12
1010568	INACT	Bosser	Mel	OLIVIER	07/21/1998	M	02
1001480	INACT	Maclin	Lonnie	JEFFREY	05/01/1990	M	02
1003013	INACT	Smith	Willie	CLAUDETTE	10/27/1991	M	02
105412	INACT	Barbare	Walter		01/27/1989	M	12
1008211	4011	Davidson	Bill	CARLOS	12/20/1996	F	05
1012579	4012	Epstein	Mike	THOMAS	08/23/2001	M	KF
105779	2002	Butcher	John		03/04/1990	F	11
403459	INACT	Guerrero	Juan		09/10/1987	F	PG
1009897	INACT	Aulds	Leslie	TONI	01/22/1998	M	02
105709	INACT	Brown	Lindsay	ALFRED	04/30/1987	M	PG
1002153	INACT	Perme	Len	P	04/20/1989	M	02
1002154	INACT	Perrin	John		02/16/1993	M	01
1012855	4012	Franklin	Micah	ALICE	03/07/2000	M	02
403335	INACT	Glover	Gary	BELLE	12/09/1986	F	PG
105822	INACT	Camper	Cardell	ALEXANDER	06/26/1991	M	02
105444	INACT	Bartirome	Tony	LYNN	12/15/1988	F	12
105411	INACT	Baptist	Travis	ANDREW-HENRY	07/01/1989	F	04
1011449	4012	Charleston	Oscar	LEQUIRA	05/03/1999	M	03
1010592	4014	Bowers	Brent	RUSSELL	05/30/1998	M	03
1008789	2002	Donovan	Bill		01/27/1989	F	10
1010493	4007	Boerner	Larry	B	09/09/1998	M	03
403987	INACT	Kelly	King		04/02/1990	M	04
1006567	4011	Cartwright	Ed	ANA	01/27/1996	M	05
1005794	2002	Buckley	Dick	ELENA	06/11/1990	F	11
1002262	2002	Proeser	George	A	08/27/1993	F	09
1002264	INACT	Puckett	Kirby	PATRICK	08/18/1993	F	KP
1003394	3005	Upshaw	Willie	A	01/17/1994	F	08
1000373	2002	Kelly	Bob		10/25/1990	F	11
1003913	INACT	Winham	Lave	DAVID	01/18/1990	F	09
1003917	2002	Winston	Hank	A	06/10/1993	F	09
1008499	4011	Deisel	Pat	J	03/24/1997	M	05
1010156	4014	Bateman	John	EDUARDO	04/14/1998	F	03
1006808	4011	Ross	Buck	BARNABAS-ODUNDO	05/15/1996	M	05
1006911	INACT	Church	Len	MELISSA	07/01/1988	M	PG
1008643	INACT	Dickson	Jim	FRANCIS	05/31/1997	M	KF
1004851	INACT	Biemiller	Harry		06/28/1989	M	12
1004983	3004	Blethen	Clarence	MICHAEL	11/22/1994	F	07
1008000	INACT	Cullop	Nick	AMAR	09/14/1997	M	03
1008001	4011	Culloton	Bud	THOMAS	05/13/1997	M	05
1002854	INACT	Shriver	Harry	C.	09/09/1986	F	07
1001000	INACT	Butler	Kid		01/17/1989	F	04
1007957	INACT	Crump	Buddy	DAVID	09/18/1997	F	03
1010311	4011	Bere	Jason	ANNE	12/03/1996	F	05
1011271	4012	Campbell	Joe	DANIELLE	01/15/1999	M	03
1011737	4007	Coquillette	Trace	LUZ	08/30/1999	F	03
1013440	INACT	Hargan	Steve	FABI	10/14/1997	F	03
404106	INACT	Kuiper	Duane	ELAINE	02/14/1987	M	07
1006214	3005	Caffie	Joe	H	08/30/1996	M	06
1006215	3005	Caffyn	Ben		10/10/1995	M	06
1001937	INACT	Nelson	Ricky		01/24/1992	F	01
1000070	INACT	Davis	Spud		08/30/1988	M	PG
1000071	INACT	Dawley	Joey		03/24/1989	M	02
404075	INACT	Bauer	Hank		06/01/1990	M	02
1011498	INACT	Cieslak	Ted	CHARLES	10/03/1998	M	01
1005290	INACT	Branch	Roy		12/18/1992	M	03
1001987	INACT	O'Brien	Eddie	LARA	02/06/1989	F	10
1001988	INACT	O'Brien	Pete	E	09/08/1989	F	10
1000075	2002	Davis	Trench		04/09/1989	M	10
1006871	INACT	Christensen	McKay	ZOLTAN	04/13/1994	F	05
1006872	INACT	Christenson	Gary	MICHAEL	11/10/1987	M	11
105543	INACT	Bickford	Vern		01/30/1987	M	05
1007987	4011	Cudworth	Jim	ANGELO	04/12/1997	F	05
1004860	INACT	Bigler	Pete	DULLA VIN	06/14/1994	F	06
1008613	INACT	Diaz	Carlos	DANIEL	01/09/1989	F	12
1004797	3004	Berry	Charlie		02/19/1995	F	07
105877	INACT	Caudill	Bill	ROBERT	07/14/1991	M	05
1006091	4011	Bushong	Doc		03/04/1996	F	05
1005045	3005	Bogle	Warren	JOHN	07/21/1994	F	07
1003810	2002	Williams	Ace	MARIE	09/20/1991	M	10
105902	2002	Chen	Chin-Feng	O.	03/10/1991	F	10
1006375	4011	Canseco	Ozzie		08/26/1996	M	05
505519	2002	Menosky	Mike		11/03/1989	F	11
505520	INACT	Merkle	Fred		11/19/1988	F	12
505522	INACT	Merrill	Ed	ISHAWN	04/23/1990	M	02
1005037	INACT	Bogener	Terry	REGINALD	08/03/1987	M	PG
1004618	3005	Beggs	Joe	P	10/26/1994	M	07
1004619	3005	Begley	Gene	A	12/25/1994	M	07
403920	2002	Jones	Mack		07/04/1989	F	12
1005179	INACT	Bottomley	Jim	NICOLE	06/03/1995	F	05
505248	INACT	Luskey	Charlie		07/10/1989	F	03
1006399	4011	Capri	Pat		09/03/1996	M	05
105060	INACT	Lane	Marvin		01/12/1987	F	03
1000813	INACT	Baker	Kirtley	MARIE	01/29/1992	M	KF
1003315	INACT	Bradley	George		09/06/1992	M	02
1006257	INACT	Callahan	Wesley		02/01/1996	F	04
1008212	4011	Davidson	Bob		05/18/1997	F	05
1008215	3005	Daviault	Ray	MARTIN	09/18/1996	M	06
1002151	INACT	Perkins	Cecil	J.	05/21/1992	F	KP
1006008	4009	Burns	Pat		06/09/1998	M	03
1001177	INACT	Irvin	Ed		12/10/1991	F	03
1001178	3005	Irwin	Walt	ELISABETH	07/25/1994	M	08
1001179	2002	Izturis	Cesar		03/30/1993	M	09
1001112	2002	Connolly	Tom		11/26/1990	M	10
1005428	3005	McFetridge	Jack	RYAN	06/01/1995	F	07
1006912	INACT	Church	Ryan	L	02/25/1993	M	07
505433	2002	McDonald	Jim	MARIE	04/26/1990	F	11
1005208	INACT	Bowers	Brent	C	05/03/1988	F	PG
1002358	INACT	Reynolds	Charlie	ALEXANDER	05/05/1993	M	KP
1012052	3005	Cruz	Julio	IDA	01/27/1996	M	06
1010011	4014	Bamberger	Hal		02/24/2000	M	02
1010013	4011	Bane	Eddie		12/17/1996	F	05
1010016	INACT	Bankhead	Scott	DINO	03/17/1998	F	02
1010017	INACT	Banister	Jeff		07/17/1997	F	03
1008134	4011	Damon	Johnny	MARIE	01/27/1997	M	05
1011501	INACT	Cihocki	Ed	THOMAS	01/15/1999	F	KF
504703	INACT	Gandy	Bob	SURESH	08/27/1988	M	02
504727	INACT	Geisel	Dave		02/16/1988	M	06
403884	2002	Rice	Bob		04/17/1989	M	11
403885	INACT	Johnston	Doc		02/18/1989	M	12
1011403	INACT	Cey	Ron	STEPHANIE	05/22/1994	M	04
105807	2002	Callahan	Pat	YVETTE	12/23/1990	M	10
105422	INACT	Barnes	Rich		03/26/1989	F	01
1001340	INACT	Latimer	Tacks	M	07/15/1991	M	10
505579	2002	Millwood	Kevin	SANDRA	01/11/1990	M	11
505580	INACT	Mincher	Ed	M	05/03/1989	F	KP
505377	2002	Maun	Ernie	FRANCISCO	03/09/1990	F	11
505378	2002	Maxwell	Bert	LOW	04/16/1990	F	11
1004905	2002	Black	Bob		02/11/1986	M	11
1006691	2002	Cerv	Bob		08/12/1991	M	10
1001494	2002	Malkmus	Bobby	JAMES	06/20/1991	F	10
1000498	INACT	Hoderlein	Mel		10/02/1988	M	05
1000397	INACT	Hall	Bill	ELIZABETH	12/26/1986	F	PG
1000652	INACT	Stripp	Joe		07/29/1989	F	04
105623	2002	Bolton	Tom		08/07/1990	M	11
1003554	2002	Walker	Mike		02/03/1994	M	09
1006462	3004	Bartholomew	Les	ARTHUR	02/06/1995	M	07
1005415	3005	Briggs	Dan		07/03/1995	M	07
1009856	4012	Armas	Marcos	D	10/02/1997	M	03
1001775	INACT	Minahan	Cotton	GABRIELLE	09/15/1989	M	12
404010	INACT	Kessinger	Keith	M	09/01/1990	F	03
105673	2002	Briggs	John	MATTHEW	02/14/1990	F	11
105674	2002	Brewer	Billy	STEPHEN	04/30/1990	F	11
1007541	INACT	Corcoran	Jack		08/16/1987	M	PG
505654	2002	Morris	Hal		10/21/1990	M	10
1011585	3005	Coggins	Frank		06/21/1995	M	07
1000654	2002	Strom	Brent		12/07/1990	F	10
1002084	2002	Palmer	Genesis		11/14/1992	F	09
1001877	INACT	Munninghoff	Scott		06/26/1987	M	07
1011594	4007	Colcolough	Tom	J	07/27/1999	M	03
1003645	2002	Webb	Hank		06/23/1994	F	09
1003983	INACT	Wooten	Junior		06/07/1993	F	06
1003374	3004	Uecker	Bob		04/03/1994	M	08
1003375	3004	Uhalt	Frenchy	ELEANOR	10/26/1993	F	08
1010218	INACT	Beare	Gary	ANIL	12/28/1988	M	09
1012305	3005	Dillman	Bill	LEE	11/09/1994	M	06
1012310	INACT	Diehl	Ernie	R	03/19/1995	M	04
504257	INACT	Briggs	Dan	WILLIAM	07/07/1987	F	PG
505648	2002	Moreno	Jose	LYNNE	05/22/1991	M	10
1003407	3005	Valdez	Sergio		12/20/1993	F	08
1004678	INACT	Bellinger	Clay		06/23/1995	M	05
1002141	INACT	Pepitone	Joe	LEIGH	06/15/1993	F	KF
1011728	INACT	Cordero	Francisco	CAROLINA	06/02/1998	F	01
1011729	2002	Cooper	Don	MICHAEL	05/06/1990	M	11
1003063	2002	Spade	Bob	RENEE	01/13/1989	M	11
1002887	INACT	Simpson	Joe		07/04/1992	F	01
1000152	INACT	Durham	Bull	MELISSA	02/14/1991	F	01
1008148	4011	Danning	Harry		09/06/1997	M	05
1003499	3004	Vitko	Joe		07/09/1994	F	08
1008753	INACT	Donahue	She		05/27/1993	M	07
1002080	INACT	Pagnozzi	Tom	ELIZABETH	11/02/1986	M	PG
1010334	3004	Berres	Ray		03/22/1994	M	08
403953	INACT	Karow	Marty	J	12/20/1988	M	01
403314	INACT	Gilliford	Paul	MARIE	03/26/1987	F	06
1012050	2002	Crumpler	Roy	LYNE	01/27/1993	F	09
1008516	4011	Delgado	Puchy		09/17/1997	F	05
1004572	3005	Beck	Frank	MARIE	07/19/1995	M	07
1008120	4011	Dalton	Jack		12/29/1996	M	05
1004211	2002	Allen	Johnny		02/26/1989	M	11
105427	INACT	Barnes	Eppie	P	07/03/1989	F	12
1012056	INACT	Cuccurullo	Cookie	WADE	10/24/1998	M	01
1012057	4009	Cudworth	Jim	L.	12/17/1998	M	03
1003479	INACT	Veras	Wilton		10/01/1994	F	KF
1008108	4011	Daley	Bud	ELIZABETH	07/30/1997	M	05
105407	INACT	Bancker	Stud	BRANDON	03/13/1989	F	12
105408	INACT	Baney	Dick	M	12/16/1988	F	12
1011679	4007	Connelly	Tom		06/30/1999	M	03
404074	INACT	Knox	Andy	CAMILO	02/16/1990	M	KF
504872	INACT	Henderson	Rod	ANTHONY	12/04/1987	M	07
1004223	INACT	Almada	Mel	JOSEPH	03/14/1994	F	SI
1012912	INACT	Funk	Tom		12/01/1989	M	10
505525	INACT	Merced	Orlando	DANYEL	04/01/1989	M	03
1003248	INACT	Tierney	Bill	JOSEPHINE	03/14/1993	F	03
1003490	INACT	Vidro	Jose		09/14/1994	M	05
1013299	4009	Guerra	Mike		06/06/1998	M	03
1012712	4014	Figga	Mike	R	07/22/1998	M	03
1012799	4012	Foley	Ray	LEE	07/26/2000	M	02
505347	2002	Martin	Ray	NICOLE	11/12/1989	F	11
1000295	INACT	Gastright	Hank		08/15/1989	F	05
1004723	3004	Baskette	Jim	J	08/11/1995	M	07
1006289	3005	Bucher	Jim	P	05/14/1996	F	06
1008458	4011	Dede	Artie	A.	02/11/1997	F	05
1012804	4014	Fonville	Chad	LAMAR	06/23/2000	M	02
1010421	INACT	Blaeholder	George		07/07/1988	M	11
1004203	2002	Griffin	Ivy	JAMES	07/22/1990	M	10
1003576	INACT	Wallis	Joe		07/24/1994	M	02
1011357	4007	Cash	Kevin	WILLIAM	10/09/1998	M	03
1010065	4009	Barnes	Bill	NEIL	07/20/1998	F	03
1011620	4014	Conley	Snipe		10/14/1998	M	03
1009513	HOMESCH	Eichrodt	Ike	J	12/14/1995	M	10
504570	INACT	Donaldson	John	ELIZABETH	10/29/1986	M	06
505461	2002	McGuire	Bill	ANNE	01/13/1990	M	11
1001405	2002	Livengood	Wes	ELIZABETH	09/26/1991	F	10
1001668	INACT	McKee	Rogers	EMERY	09/05/1992	M	02
105497	INACT	Bell	Eric		09/12/1988	F	03
1003785	3004	Wigginton	Ty		09/02/1994	M	08
105934	INACT	Clarkson	Dad	UJI	11/11/1987	F	03
1005519	4011	Brouthers	Dan	LINETTE	07/09/1996	F	05
1012320	4014	Dixon	Sonny	ANNE	06/23/2000	F	02
1012321	INACT	Dixon	Tom		07/26/1994	M	05
1013393	4009	Hansen	Jed		03/24/1999	F	03
1004014	INACT	Wuertz	Michael	C	07/31/1994	F	KP
105111	INACT	Lawrence	Brooks	PAUL	09/17/1987	M	PG
1003076	INACT	Spehr	Tim	R	10/17/1986	M	06
1004275	INACT	Andrews	Rob	LYNN	01/19/1993	M	01
1006259	3005	Callahan	Ed	MICHELLE	03/08/1996	M	06
1001750	INACT	Miller	Bruce	FRANCIS XAVIER	10/03/1988	F	03
1004067	2002	Young	Tim	P	12/28/1990	M	10
1008619	4011	Diaz	Eddy	JOHN	09/05/1997	F	05
1012515	INACT	Edwards	Dave	STEPHANIE	08/16/1995	F	04
1003786	HOMESCH	Wilkins	Bobby	E	04/03/1994	M	12
1001320	INACT	Laboy	Coco	DOMINQUE	05/23/1992	M	04
1003783	INACT	Whittaker	Walt	MANUEL	09/29/1993	F	06
1003784	INACT	Wilkerson	Curtis	A	11/11/1993	M	KF
1001890	INACT	Murphy	Danny	MICHAEL	06/27/1991	F	02
1001246	INACT	Keisler	Randy	E	10/23/1991	M	KP
1013565	4014	Helfand	Eric	EDUARDO	05/12/1998	M	03
403852	INACT	James	Mike		06/11/1989	F	12
1009715	4014	Akers	Jerry	LEE	02/27/1998	F	03
105221	INACT	Letchas	Charlie	A	07/09/1988	M	03
1013136	4014	Gonzales	Joe		08/08/2000	F	02
1004553	3005	Bearden	Gene	ISAIAH	10/04/1994	M	07
1010802	4011	Brondell	Ken	IGANCIO	10/02/1996	M	05
1002753	INACT	Sexton	Frank	NICOLE	07/01/1992	F	01
1010244	INACT	Begley	Ed	RAYMOND	09/16/1989	F	12
1011768	INACT	Cowens	Al	Rose	11/27/1998	M	KF
1005166	2002	Bostick	Henry	MEE	01/05/1989	F	11
1008924	INACT	Drew	Tim	NEVIN	09/14/1986	F	PG
1006913	INACT	Christopher	Russ		04/29/1991	M	10
1005073	2002	Bolling	Jack	LOUISE	09/28/1992	F	09
1005074	3004	Bolling	Milt	CHRISTINE	05/21/1994	M	07
105115	INACT	Lawson	Bob	ROY	04/23/1987	M	03
1001152	2002	Howarth	Jim	MUSTAFA	09/11/1991	M	10
1004885	INACT	Berman	Bob	JEAN	11/20/1989	M	12
1012117	2002	Daney	Art	FRANK	09/01/1990	F	11
1013277	INACT	Groh	Heinie	DWARN	04/26/1994	M	05
505020	INACT	Jordan	Tim		02/16/1989	F	05
1004557	INACT	Bearnarth	Larry		04/23/1995	F	05
1004559	3005	Beasley	Lew	MARIE	03/14/1995	M	07
1004834	3005	Bevil	Lou	W	11/05/1994	F	07
1003378	3004	Ulisney	Mike	M	10/16/1993	F	08
1004789	INACT	Berry	Charlie	JR	04/28/1995	F	05
1012079	INACT	Curran	Sammy		02/11/1992	M	08
1005195	3004	Bovee	Mike	J	06/12/1994	M	08
1013456	4012	Harrington	Bill	E	05/14/2001	M	KF
1002399	INACT	Rivera	Ben		05/17/1993	M	01
1001360	INACT	Lefler	Wade	WILLIAM	05/14/1987	F	09
1004779	INACT	Bernero	Adam	AMONA	07/13/1995	F	05
1012825	4014	Foster	Bill	TIASHENE JORDAN	01/18/2000	M	02
1012678	4007	Feliz	Pedro	MONET	11/30/1997	M	03
1011654	INACT	Combs	Merl	QIJIN	11/02/1996	M	01
1011776	INACT	Cortazzo	Jess		10/09/2001	M	KF
1003389	INACT	Upshaw	Cecil	AUSTIN	09/23/1994	F	01
504387	INACT	Chatterton	Jim	Louisa	06/25/1987	M	PG
1012569	INACT	Engle	Rick		03/09/1993	F	06
504869	2002	Hemphill	Frank	J	12/23/1987	M	11
1001342	INACT	LaForest	Ty	F	08/11/1989	M	03
1004992	3004	Blomdahl	Ben	JAMES	01/28/1995	F	07
1008720	INACT	Dockins	George	ELIZABETH	12/12/1995	F	04
1008486	4011	Delahanty	Joe	JASMIN	07/31/1997	F	05
1003117	INACT	Taylor	Aaron		04/22/1995	M	05
1011563	4014	Clinton	Lou	M	11/14/1998	M	03
403518	INACT	Hallett	Jack		03/26/1987	F	04
403520	INACT	Halliday	Newt	M.	03/01/1988	F	02
105930	INACT	Clark	Brady		11/15/1989	F	04
403718	INACT	Holland	Mul	MICHAEL	05/28/1987	F	PG
404009	2002	Kerr	Doc	A	03/30/1990	F	11
403854	INACT	Jenkins	Jack		04/30/1989	F	01
403855	INACT	Jacobs	Tony		12/26/1988	F	01
403856	INACT	Pond	Simon		08/02/1989	F	12
